Ciudades,Rutas,PesoMaximo,Nanosegundos
6,11,19,7333
6,11,20,7333
6,11,21,7333
6,11,22,7333
6,11,23,7333
6,11,24,7333
6,11,25,7333
6,11,26,7333
6,11,27,7333
6,11,28,7333
6,11,29,7333
6,11,30,7333
6,11,31,7333
6,11,32,7333
6,11,33,7333
6,11,34,7333
6,11,35,7333
6,11,36,7333
6,11,37,7333
6,11,38,7333
6,11,39,7333
6,11,40,7333
6,11,41,7333
6,11,42,7333
6,11,43,7333
6,11,44,7333
6,11,45,7333
6,11,46,7333
6,11,47,7333
6,11,48,7333
6,11,49,7333
6,11,50,7333
6,11,51,7333
6,11,52,7333
6,11,53,7333
6,11,54,7333
6,11,55,7333
6,11,56,7333
6,11,57,7333
6,11,58,7333
6,11,59,7333
6,11,60,7333
6,11,61,7333
6,11,62,7333
6,11,63,7333
6,11,64,7333
6,11,65,7333
6,11,66,7333
6,11,67,7333
6,11,68,7333
6,11,69,7333
6,11,70,7333
6,11,71,7333
6,11,72,7333
6,11,73,7333
6,11,74,7333
6,11,75,7333
6,11,76,7333
6,11,77,7333
6,11,78,7333
6,11,79,7333
6,11,80,7333
6,11,81,7333
6,11,82,7333
6,11,83,7333
6,11,84,7333
6,11,85,7333
6,11,86,7333
6,11,87,7333
6,11,88,7333
6,11,89,7333
6,11,90,7333
6,11,91,7333
6,11,92,7333
6,11,93,7333
6,11,94,7333
6,11,95,7333
6,11,96,7333
6,11,97,7333
6,11,98,7333
6,11,99,7333
6,11,100,7333
6,12,0,8730
6,12,1,8730
6,12,2,8730
6,12,3,8730
6,12,4,8730
6,12,5,8730
6,12,6,8730
6,12,7,8730
6,12,8,8730
6,12,9,8730
6,12,10,8730
6,12,11,8730
6,12,12,8730
6,12,13,8730
6,12,14,8730
6,12,15,8730
6,12,16,8730
6,12,17,8730
6,12,18,8730
6,12,19,8730
6,12,20,8730
6,12,21,8730
6,12,22,8730
6,12,23,8730
6,12,24,8730
6,12,25,8730
6,12,26,8730
6,12,27,8730
6,12,28,8730
6,12,29,8730
6,12,30,8730
6,12,31,8730
6,12,32,8730
6,12,33,8730
6,12,34,8730
6,12,35,8730
6,12,36,8730
6,12,37,8730
6,12,38,8730
6,12,39,8730
6,12,40,8730
6,12,41,8730
6,12,42,8730
6,12,43,8730
6,12,44,8730
6,12,45,8730
6,12,46,8730
6,12,47,8730
6,12,48,8730
6,12,49,8730
6,12,50,8730
6,12,51,8730
6,12,52,8730
6,12,53,8730
6,12,54,8730
6,12,55,8730
6,12,56,8730
6,12,57,8730
6,12,58,8730
6,12,59,8730
6,12,60,8730
6,12,61,8730
6,12,62,8730
6,12,63,8730
6,12,64,8730
6,12,65,8730
6,12,66,8730
6,12,67,8730
6,12,68,8730
6,12,69,8730
6,12,70,8730
6,12,71,8730
6,12,72,8730
6,12,73,8730
6,12,74,8730
6,12,75,8730
6,12,76,8730
6,12,77,8730
6,12,78,8730
6,12,79,8730
6,12,80,8730
6,12,81,8730
6,12,82,8730
6,12,83,8730
6,12,84,8730
6,12,85,8730
6,12,86,8730
6,12,87,8730
6,12,88,8730
6,12,89,8730
6,12,90,8730
6,12,91,8730
6,12,92,8730
6,12,93,8730
6,12,94,8730
6,12,95,8730
6,12,96,8730
6,12,97,8730
6,12,98,8730
6,12,99,8730
6,12,100,8730
6,13,0,8241
6,13,1,8241
6,13,2,8241
6,13,3,8241
6,13,4,8241
6,13,5,8241
6,13,6,8241
6,13,7,8241
6,13,8,8241
6,13,9,8241
6,13,10,8241
6,13,11,8241
6,13,12,8241
6,13,13,8241
6,13,14,8241
6,13,15,8241
6,13,16,8241
6,13,17,8241
6,13,18,8241
6,13,19,8241
6,13,20,8241
6,13,21,8241
6,13,22,8241
6,13,23,8241
6,13,24,8241
6,13,25,8241
6,13,26,8241
6,13,27,8241
6,13,28,8241
6,13,29,8241
6,13,30,8241
6,13,31,8241
6,13,32,8241
6,13,33,8241
6,13,34,8241
6,13,35,8241
6,13,36,8241
6,13,37,8241
6,13,38,8241
6,13,39,8241
6,13,40,8241
6,13,41,8241
6,13,42,8241
6,13,43,8241
6,13,44,8241
6,13,45,8241
6,13,46,8241
6,13,47,8241
6,13,48,8241
6,13,49,8241
6,13,50,8241
6,13,51,8241
6,13,52,8241
6,13,53,8241
6,13,54,8241
6,13,55,8241
6,13,56,8241
6,13,57,8241
6,13,58,8241
6,13,59,8241
6,13,60,8241
6,13,61,8241
6,13,62,8241
6,13,63,8241
6,13,64,8241
6,13,65,8241
6,13,66,8241
6,13,67,8241
6,13,68,8241
6,13,69,8241
6,13,70,8241
6,13,71,8241
6,13,72,8241
6,13,73,8241
6,13,74,8241
6,13,75,8241
6,13,76,8241
6,13,77,8241
6,13,78,8241
6,13,79,8241
6,13,80,8241
6,13,81,8241
6,13,82,8241
6,13,83,8241
6,13,84,8241
6,13,85,8241
6,13,86,8241
6,13,87,8241
6,13,88,8241
6,13,89,8241
6,13,90,8241
6,13,91,8241
6,13,92,8241
6,13,93,8241
6,13,94,8241
6,13,95,8241
6,13,96,8241
6,13,97,8241
6,13,98,8241
6,13,99,8241
6,13,100,8241
6,14,0,9498
6,14,1,9498
6,14,2,9498
6,14,3,9498
6,14,4,9498
6,14,5,9498
6,14,6,9498
6,14,7,9498
6,14,8,9498
6,14,9,9498
6,14,10,9498
6,14,11,9498
6,14,12,9498
6,14,13,9498
6,14,14,9498
6,14,15,9498
6,14,16,9498
6,14,17,9498
6,14,18,9498
6,14,19,9498
6,14,20,9498
6,14,21,9498
6,14,22,9498
6,14,23,9498
6,14,24,9498
6,14,25,9498
6,14,26,9498
6,14,27,9498
6,14,28,9498
6,14,29,9498
6,14,30,9498
6,14,31,9498
6,14,32,9498
6,14,33,9498
6,14,34,9498
6,14,35,9498
6,14,36,9498
6,14,37,9498
6,14,38,9498
6,14,39,9498
6,14,40,9498
6,14,41,9498
6,14,42,9498
6,14,43,9498
6,14,44,9498
6,14,45,9498
6,14,46,9498
6,14,47,9498
6,14,48,9498
6,14,49,9498
6,14,50,9498
6,14,51,9498
6,14,52,9498
6,14,53,9498
6,14,54,9498
6,14,55,9498
6,14,56,9498
6,14,57,9498
6,14,58,9498
6,14,59,9498
6,14,60,9498
6,14,61,9498
6,14,62,9498
6,14,63,9498
6,14,64,9498
6,14,65,9498
6,14,66,9498
6,14,67,9498
6,14,68,9498
6,14,69,9498
6,14,70,9498
6,14,71,9498
6,14,72,9498
6,14,73,9498
6,14,74,9498
6,14,75,9498
6,14,76,9498
6,14,77,9498
6,14,78,9498
6,14,79,9498
6,14,80,9498
6,14,81,9498
6,14,82,9498
6,14,83,9498
6,14,84,9498
6,14,85,9498
6,14,86,9498
6,14,87,9498
6,14,88,9498
6,14,89,9498
6,14,90,9498
6,14,91,9498
6,14,92,9498
6,14,93,9498
6,14,94,9498
6,14,95,9498
6,14,96,9498
6,14,97,9498
6,14,98,9498
6,14,99,9498
6,14,100,9498
6,15,0,9638
6,15,1,9638
6,15,2,9638
6,15,3,9638
6,15,4,9638
6,15,5,9638
6,15,6,9638
6,15,7,9638
6,15,8,9638
6,15,9,9638
6,15,10,9638
6,15,11,9638
6,15,12,9638
6,15,13,9638
6,15,14,9638
6,15,15,9638
6,15,16,9638
6,15,17,9638
6,15,18,9638
6,15,19,9638
6,15,20,9638
6,15,21,9638
6,15,22,9638
6,15,23,9638
6,15,24,9638
6,15,25,9638
6,15,26,9638
6,15,27,9638
6,15,28,9638
6,15,29,9638
6,15,30,9638
6,15,31,9638
6,15,32,9638
6,15,33,9638
6,15,34,9638
6,15,35,9638
6,15,36,9638
6,15,37,9638
6,15,38,9638
6,15,39,9638
6,15,40,9638
6,15,41,9638
6,15,42,9638
6,15,43,9638
6,15,44,9638
6,15,45,9638
6,15,46,9638
6,15,47,9638
6,15,48,9638
6,15,49,9638
6,15,50,9638
6,15,51,9638
6,15,52,9638
6,15,53,9638
6,15,54,9638
6,15,55,9638
6,15,56,9638
6,15,57,9638
6,15,58,9638
6,15,59,9638
6,15,60,9638
6,15,61,9638
6,15,62,9638
6,15,63,9638
6,15,64,9638
6,15,65,9638
6,15,66,9638
6,15,67,9638
6,15,68,9638
6,15,69,9638
6,15,70,9638
6,15,71,9638
6,15,72,9638
6,15,73,9638
6,15,74,9638
6,15,75,9638
6,15,76,9638
6,15,77,9638
6,15,78,9638
6,15,79,9638
6,15,80,9638
6,15,81,9638
6,15,82,9638
6,15,83,9638
6,15,84,9638
6,15,85,9638
6,15,86,9638
6,15,87,9638
6,15,88,9638
6,15,89,9638
6,15,90,9638
6,15,91,9638
6,15,92,9638
6,15,93,9638
6,15,94,9638
6,15,95,9638
6,15,96,9638
6,15,97,9638
6,15,98,9638
6,15,99,9638
6,15,100,9638
7,7,0,4889
7,7,1,4889
7,7,2,4889
7,7,3,4889
7,7,4,4889
7,7,5,4889
7,7,6,4889
7,7,7,4889
7,7,8,4889
7,7,9,4889
7,7,10,4889
7,7,11,4889
7,7,12,4889
7,7,13,4889
7,7,14,4889
7,7,15,4889
7,7,16,4889
7,7,17,4889
7,7,18,4889
7,7,19,4889
7,7,20,4889
7,7,21,4889
7,7,22,4889
7,7,23,4889
7,7,24,4889
7,7,25,4889
7,7,26,4889
7,7,27,4889
7,7,28,4889
7,7,29,4889
7,7,30,4889
7,7,31,4889
7,7,32,4889
7,7,33,4889
7,7,34,4889
7,7,35,4889
7,7,36,4889
7,7,37,4889
7,7,38,4889
7,7,39,4889
7,7,40,4889
7,7,41,4889
7,7,42,4889
7,7,43,4889
7,7,44,4889
7,7,45,4889
7,7,46,4889
7,7,47,4889
7,7,48,4889
7,7,49,4889
7,7,50,4889
7,7,51,4889
7,7,52,4889
7,7,53,4889
7,7,54,4889
7,7,55,4889
7,7,56,4889
7,7,57,4889
7,7,58,4889
7,7,59,4889
7,7,60,4889
7,7,61,4889
7,7,62,4889
7,7,63,4889
7,7,64,4889
7,7,65,4889
7,7,66,4889
7,7,67,4889
7,7,68,4889
7,7,69,4889
7,7,70,4889
7,7,71,4889
7,7,72,4889
7,7,73,4889
7,7,74,4889
7,7,75,4889
7,7,76,4889
7,7,77,4889
7,7,78,4889
7,7,79,4889
7,7,80,4889
7,7,81,4889
7,7,82,4889
7,7,83,4889
7,7,84,4889
7,7,85,4889
7,7,86,4889
7,7,87,4889
7,7,88,4889
7,7,89,4889
7,7,90,4889
7,7,91,4889
7,7,92,4889
7,7,93,4889
7,7,94,4889
7,7,95,4889
7,7,96,4889
7,7,97,4889
7,7,98,4889
7,7,99,4889
7,7,100,4889
7,8,0,6565
7,8,1,6565
7,8,2,6565
7,8,3,6565
7,8,4,6565
7,8,5,6565
7,8,6,6565
7,8,7,6565
7,8,8,6565
7,8,9,6565
7,8,10,6565
7,8,11,6565
7,8,12,6565
7,8,13,6565
7,8,14,6565
7,8,15,6565
7,8,16,6565
7,8,17,6565
7,8,18,6565
7,8,19,6565
7,8,20,6565
7,8,21,6565
7,8,22,6565
7,8,23,6565
7,8,24,6565
7,8,25,6565
7,8,26,6565
7,8,27,6565
7,8,28,6565
7,8,29,6565
7,8,30,6565
7,8,31,6565
7,8,32,6565
7,8,33,6565
7,8,34,6565
7,8,35,6565
7,8,36,6565
7,8,37,6565
7,8,38,6565
7,8,39,6565
7,8,40,6565
7,8,41,6565
7,8,42,6565
7,8,43,6565
7,8,44,6565
7,8,45,6565
7,8,46,6565
7,8,47,6565
7,8,48,6565
7,8,49,6565
7,8,50,6565
7,8,51,6565
7,8,52,6565
7,8,53,6565
7,8,54,6565
7,8,55,6565
7,8,56,6565
7,8,57,6565
7,8,58,6565
7,8,59,6565
7,8,60,6565
7,8,61,6565
7,8,62,6565
7,8,63,6565
7,8,64,6565
7,8,65,6565
7,8,66,6565
7,8,67,6565
7,8,68,6565
7,8,69,6565
7,8,70,6565
7,8,71,6565
7,8,72,6565
7,8,73,6565
7,8,74,6565
7,8,75,6565
7,8,76,6565
7,8,77,6565
7,8,78,6565
7,8,79,6565
7,8,80,6565
7,8,81,6565
7,8,82,6565
7,8,83,6565
7,8,84,6565
7,8,85,6565
7,8,86,6565
7,8,87,6565
7,8,88,6565
7,8,89,6565
7,8,90,6565
7,8,91,6565
7,8,92,6565
7,8,93,6565
7,8,94,6565
7,8,95,6565
7,8,96,6565
7,8,97,6565
7,8,98,6565
7,8,99,6565
7,8,100,6565
7,9,0,7543
7,9,1,7543
7,9,2,7543
7,9,3,7543
7,9,4,7543
7,9,5,7543
7,9,6,7543
7,9,7,7543
7,9,8,7543
7,9,9,7543
7,9,10,7543
7,9,11,7543
7,9,12,7543
7,9,13,7543
7,9,14,7543
7,9,15,7543
7,9,16,7543
7,9,17,7543
7,9,18,7543
7,9,19,7543
7,9,20,7543
7,9,21,7543
7,9,22,7543
7,9,23,7543
7,9,24,7543
7,9,25,7543
7,9,26,7543
7,9,27,7543
7,9,28,7543
7,9,29,7543
7,9,30,7543
7,9,31,7543
7,9,32,7543
7,9,33,7543
7,9,34,7543
7,9,35,7543
7,9,36,7543
7,9,37,7543
7,9,38,7543
7,9,39,7543
7,9,40,7543
7,9,41,7543
7,9,42,7543
7,9,43,7543
7,9,44,7543
7,9,45,7543
7,9,46,7543
7,9,47,7543
7,9,48,7543
7,9,49,7543
7,9,50,7543
7,9,51,7543
7,9,52,7543
7,9,53,7543
7,9,54,7543
7,9,55,7543
7,9,56,7543
7,9,57,7543
7,9,58,7543
7,9,59,7543
7,9,60,7543
7,9,61,7543
7,9,62,7543
7,9,63,7543
7,9,64,7543
7,9,65,7543
7,9,66,7543
7,9,67,7543
7,9,68,7543
7,9,69,7543
7,9,70,7543
7,9,71,7543
7,9,72,7543
7,9,73,7543
7,9,74,7543
7,9,75,7543
7,9,76,7543
7,9,77,7543
7,9,78,7543
7,9,79,7543
7,9,80,7543
7,9,81,7543
7,9,82,7543
7,9,83,7543
7,9,84,7543
7,9,85,7543
7,9,86,7543
7,9,87,7543
7,9,88,7543
7,9,89,7543
7,9,90,7543
7,9,91,7543
7,9,92,7543
7,9,93,7543
7,9,94,7543
7,9,95,7543
7,9,96,7543
7,9,97,7543
7,9,98,7543
7,9,99,7543
7,9,100,7543
7,10,0,4330
7,10,1,4330
7,10,2,4330
7,10,3,4330
7,10,4,4330
7,10,5,4330
7,10,6,4330
7,10,7,4330
7,10,8,4330
7,10,9,4330
7,10,10,4330
7,10,11,4330
7,10,12,4330
7,10,13,4330
7,10,14,4330
7,10,15,4330
7,10,16,4330
7,10,17,4330
7,10,18,4330
7,10,19,4330
7,10,20,4330
7,10,21,4330
7,10,22,4330
7,10,23,4330
7,10,24,4330
7,10,25,4330
7,10,26,4330
7,10,27,4330
7,10,28,4330
7,10,29,4330
7,10,30,4330
7,10,31,4330
7,10,32,4330
7,10,33,4330
7,10,34,4330
7,10,35,4330
7,10,36,4330
7,10,37,4330
7,10,38,4330
7,10,39,4330
7,10,40,4330
7,10,41,4330
7,10,42,4330
7,10,43,4330
7,10,44,4330
7,10,45,4330
7,10,46,4330
7,10,47,4330
7,10,48,4330
7,10,49,4330
7,10,50,4330
7,10,51,4330
7,10,52,4330
7,10,53,4330
7,10,54,4330
7,10,55,4330
7,10,56,4330
7,10,57,4330
7,10,58,4330
7,10,59,4330
7,10,60,4330
7,10,61,4330
7,10,62,4330
7,10,63,4330
7,10,64,4330
7,10,65,4330
7,10,66,4330
7,10,67,4330
7,10,68,4330
7,10,69,4330
7,10,70,4330
7,10,71,4330
7,10,72,4330
7,10,73,4330
7,10,74,4330
7,10,75,4330
7,10,76,4330
7,10,77,4330
7,10,78,4330
7,10,79,4330
7,10,80,4330
7,10,81,4330
7,10,82,4330
7,10,83,4330
7,10,84,4330
7,10,85,4330
7,10,86,4330
7,10,87,4330
7,10,88,4330
7,10,89,4330
7,10,90,4330
7,10,91,4330
7,10,92,4330
7,10,93,4330
7,10,94,4330
7,10,95,4330
7,10,96,4330
7,10,97,4330
7,10,98,4330
7,10,99,4330
7,10,100,4330
7,11,0,9289
7,11,1,9289
7,11,2,9289
7,11,3,9289
7,11,4,9289
7,11,5,9289
7,11,6,9289
7,11,7,9289
7,11,8,9289
7,11,9,9289
7,11,10,9289
7,11,11,9289
7,11,12,9289
7,11,13,9289
7,11,14,9289
7,11,15,9289
7,11,16,9289
7,11,17,9289
7,11,18,9289
7,11,19,9289
7,11,20,9289
7,11,21,9289
7,11,22,9289
7,11,23,9289
7,11,24,9289
7,11,25,9289
7,11,26,9289
7,11,27,9289
7,11,28,9289
7,11,29,9289
7,11,30,9289
7,11,31,9289
7,11,32,9289
7,11,33,9289
7,11,34,9289
7,11,35,9289
7,11,36,9289
7,11,37,9289
7,11,38,9289
7,11,39,9289
7,11,40,9289
7,11,41,9289
7,11,42,9289
7,11,43,9289
7,11,44,9289
7,11,45,9289
7,11,46,9289
7,11,47,9289
7,11,48,9289
7,11,49,9289
7,11,50,9289
7,11,51,9289
7,11,52,9289
7,11,53,9289
7,11,54,9289
7,11,55,9289
7,11,56,9289
7,11,57,9289
7,11,58,9289
7,11,59,9289
7,11,60,9289
7,11,61,9289
7,11,62,9289
7,11,63,9289
7,11,64,9289
7,11,65,9289
7,11,66,9289
7,11,67,9289
7,11,68,9289
7,11,69,9289
7,11,70,9289
7,11,71,9289
7,11,72,9289
7,11,73,9289
7,11,74,9289
7,11,75,9289
7,11,76,9289
7,11,77,9289
7,11,78,9289
7,11,79,9289
7,11,80,9289
7,11,81,9289
7,11,82,9289
7,11,83,9289
7,11,84,9289
7,11,85,9289
7,11,86,9289
7,11,87,9289
7,11,88,9289
7,11,89,9289
7,11,90,9289
7,11,91,9289
7,11,92,9289
7,11,93,9289
7,11,94,9289
7,11,95,9289
7,11,96,9289
7,11,97,9289
7,11,98,9289
7,11,99,9289
7,11,100,9289
7,12,0,9638
7,12,1,9638
7,12,2,9638
7,12,3,9638
7,12,4,9638
7,12,5,9638
7,12,6,9638
7,12,7,9638
7,12,8,9638
7,12,9,9638
7,12,10,9638
7,12,11,9638
7,12,12,9638
7,12,13,9638
7,12,14,9638
7,12,15,9638
7,12,16,9638
7,12,17,9638
7,12,18,9638
7,12,19,9638
7,12,20,9638
7,12,21,9638
7,12,22,9638
7,12,23,9638
7,12,24,9638
7,12,25,9638
7,12,26,9638
7,12,27,9638
7,12,28,9638
7,12,29,9638
7,12,30,9638
7,12,31,9638
7,12,32,9638
7,12,33,9638
7,12,34,9638
7,12,35,9638
7,12,36,9638
7,12,37,9638
7,12,38,9638
7,12,39,9638
7,12,40,9638
7,12,41,9638
7,12,42,9638
7,12,43,9638
7,12,44,9638
7,12,45,9638
7,12,46,9638
7,12,47,9638
7,12,48,9638
7,12,49,9638
7,12,50,9638
7,12,51,9638
7,12,52,9638
7,12,53,9638
7,12,54,9638
7,12,55,9638
7,12,56,9638
7,12,57,9638
7,12,58,9638
7,12,59,9638
7,12,60,9638
7,12,61,9638
7,12,62,9638
7,12,63,9638
7,12,64,9638
7,12,65,9638
7,12,66,9638
7,12,67,9638
7,12,68,9638
7,12,69,9638
7,12,70,9638
7,12,71,9638
7,12,72,9638
7,12,73,9638
7,12,74,9638
7,12,75,9638
7,12,76,9638
7,12,77,9638
7,12,78,9638
7,12,79,9638
7,12,80,9638
7,12,81,9638
7,12,82,9638
7,12,83,9638
7,12,84,9638
7,12,85,9638
7,12,86,9638
7,12,87,9638
7,12,88,9638
7,12,89,9638
7,12,90,9638
7,12,91,9638
7,12,92,9638
7,12,93,9638
7,12,94,9638
7,12,95,9638
7,12,96,9638
7,12,97,9638
7,12,98,9638
7,12,99,9638
7,12,100,9638
7,13,0,9499
7,13,1,9499
7,13,2,9499
7,13,3,9499
7,13,4,9499
7,13,5,9499
7,13,6,9499
7,13,7,9499
7,13,8,9499
7,13,9,9499
7,13,10,9499
7,13,11,9499
7,13,12,9499
7,13,13,9499
7,13,14,9499
7,13,15,9499
7,13,16,9499
7,13,17,9499
7,13,18,9499
7,13,19,9499
7,13,20,9499
7,13,21,9499
7,13,22,9499
7,13,23,9499
7,13,24,9499
7,13,25,9499
7,13,26,9499
7,13,27,9499
7,13,28,9499
7,13,29,9499
7,13,30,9499
7,13,31,9499
7,13,32,9499
7,13,33,9499
7,13,34,9499
7,13,35,9499
7,13,36,9499
7,13,37,9499
7,13,38,9499
7,13,39,9499
7,13,40,9499
7,13,41,9499
7,13,42,9499
7,13,43,9499
7,13,44,9499
7,13,45,9499
7,13,46,9499
7,13,47,9499
7,13,48,9499
7,13,49,9499
7,13,50,9499
7,13,51,9499
7,13,52,9499
7,13,53,9499
7,13,54,9499
7,13,55,9499
7,13,56,9499
7,13,57,9499
7,13,58,9499
7,13,59,9499
7,13,60,9499
7,13,61,9499
7,13,62,9499
7,13,63,9499
7,13,64,9499
7,13,65,9499
7,13,66,9499
7,13,67,9499
7,13,68,9499
7,13,69,9499
7,13,70,9499
7,13,71,9499
7,13,72,9499
7,13,73,9499
7,13,74,9499
7,13,75,9499
7,13,76,9499
7,13,77,9499
7,13,78,9499
7,13,79,9499
7,13,80,9499
7,13,81,9499
7,13,82,9499
7,13,83,9499
7,13,84,9499
7,13,85,9499
7,13,86,9499
7,13,87,9499
7,13,88,9499
7,13,89,9499
7,13,90,9499
7,13,91,9499
7,13,92,9499
7,13,93,9499
7,13,94,9499
7,13,95,9499
7,13,96,9499
7,13,97,9499
7,13,98,9499
7,13,99,9499
7,13,100,9499
7,14,0,9777
7,14,1,9777
7,14,2,9777
7,14,3,9777
7,14,4,9777
7,14,5,9777
7,14,6,9777
7,14,7,9777
7,14,8,9777
7,14,9,9777
7,14,10,9777
7,14,11,9777
7,14,12,9777
7,14,13,9777
7,14,14,9777
7,14,15,9777
7,14,16,9777
7,14,17,9777
7,14,18,9777
7,14,19,9777
7,14,20,9777
7,14,21,9777
7,14,22,9777
7,14,23,9777
7,14,24,9777
7,14,25,9777
7,14,26,9777
7,14,27,9777
7,14,28,9777
7,14,29,9777
7,14,30,9777
7,14,31,9777
7,14,32,9777
7,14,33,9777
7,14,34,9777
7,14,35,9777
7,14,36,9777
7,14,37,9777
7,14,38,9777
7,14,39,9777
7,14,40,9777
7,14,41,9777
7,14,42,9777
7,14,43,9777
7,14,44,9777
7,14,45,9777
7,14,46,9777
7,14,47,9777
7,14,48,9777
7,14,49,9777
7,14,50,9777
7,14,51,9777
7,14,52,9777
7,14,53,9777
7,14,54,9777
7,14,55,9777
7,14,56,9777
7,14,57,9777
7,14,58,9777
7,14,59,9777
7,14,60,9777
7,14,61,9777
7,14,62,9777
7,14,63,9777
7,14,64,9777
7,14,65,9777
7,14,66,9777
7,14,67,9777
7,14,68,9777
7,14,69,9777
7,14,70,9777
7,14,71,9777
7,14,72,9777
7,14,73,9777
7,14,74,9777
7,14,75,9777
7,14,76,9777
7,14,77,9777
7,14,78,9777
7,14,79,9777
7,14,80,9777
7,14,81,9777
7,14,82,9777
7,14,83,9777
7,14,84,9777
7,14,85,9777
7,14,86,9777
7,14,87,9777
7,14,88,9777
7,14,89,9777
7,14,90,9777
7,14,91,9777
7,14,92,9777
7,14,93,9777
7,14,94,9777
7,14,95,9777
7,14,96,9777
7,14,97,9777
7,14,98,9777
7,14,99,9777
7,14,100,9777
7,15,0,9988
7,15,1,9988
7,15,2,9988
7,15,3,9988
7,15,4,9988
7,15,5,9988
7,15,6,9988
7,15,7,9988
7,15,8,9988
7,15,9,9988
7,15,10,9988
7,15,11,9988
7,15,12,9988
7,15,13,9988
7,15,14,9988
7,15,15,9988
7,15,16,9988
7,15,17,9988
7,15,18,9988
7,15,19,9988
7,15,20,9988
7,15,21,9988
7,15,22,9988
7,15,23,9988
7,15,24,9988
7,15,25,9988
7,15,26,9988
7,15,27,9988
7,15,28,9988
7,15,29,9988
7,15,30,9988
7,15,31,9988
7,15,32,9988
7,15,33,9988
7,15,34,9988
7,15,35,9988
7,15,36,9988
7,15,37,9988
7,15,38,9988
7,15,39,9988
7,15,40,9988
7,15,41,9988
7,15,42,9988
7,15,43,9988
7,15,44,9988
7,15,45,9988
7,15,46,9988
7,15,47,9988
7,15,48,9988
7,15,49,9988
7,15,50,9988
7,15,51,9988
7,15,52,9988
7,15,53,9988
7,15,54,9988
7,15,55,9988
7,15,56,9988
7,15,57,9988
7,15,58,9988
7,15,59,9988
7,15,60,9988
7,15,61,9988
7,15,62,9988
7,15,63,9988
7,15,64,9988
7,15,65,9988
7,15,66,9988
7,15,67,9988
7,15,68,9988
7,15,69,9988
7,15,70,9988
7,15,71,9988
7,15,72,9988
7,15,73,9988
7,15,74,9988
7,15,75,9988
7,15,76,9988
7,15,77,9988
7,15,78,9988
7,15,79,9988
7,15,80,9988
7,15,81,9988
7,15,82,9988
7,15,83,9988
7,15,84,9988
7,15,85,9988
7,15,86,9988
7,15,87,9988
7,15,88,9988
7,15,89,9988
7,15,90,9988
7,15,91,9988
7,15,92,9988
7,15,93,9988
7,15,94,9988
7,15,95,9988
7,15,96,9988
7,15,97,9988
7,15,98,9988
7,15,99,9988
7,15,100,9988
7,16,0,9708
7,16,1,9708
7,16,2,9708
7,16,3,9708
7,16,4,9708
7,16,5,9708
7,16,6,9708
7,16,7,9708
7,16,8,9708
7,16,9,9708
7,16,10,9708
7,16,11,9708
7,16,12,9708
7,16,13,9708
7,16,14,9708
7,16,15,9708
7,16,16,9708
7,16,17,9708
7,16,18,9708
7,16,19,9708
7,16,20,9708
7,16,21,9708
7,16,22,9708
7,16,23,9708
7,16,24,9708
7,16,25,9708
7,16,26,9708
7,16,27,9708
7,16,28,9708
7,16,29,9708
7,16,30,9708
7,16,31,9708
7,16,32,9708
7,16,33,9708
7,16,34,9708
7,16,35,9708
7,16,36,9708
7,16,37,9708
7,16,38,9708
7,16,39,9708
7,16,40,9708
7,16,41,9708
7,16,42,9708
7,16,43,9708
7,16,44,9708
7,16,45,9708
7,16,46,9708
7,16,47,9708
7,16,48,9708
7,16,49,9708
7,16,50,9708
7,16,51,9708
7,16,52,9708
7,16,53,9708
7,16,54,9708
7,16,55,9708
7,16,56,9708
7,16,57,9708
7,16,58,9708
7,16,59,9708
7,16,60,9708
7,16,61,9708
7,16,62,9708
7,16,63,9708
7,16,64,9708
7,16,65,9708
7,16,66,9708
7,16,67,9708
7,16,68,9708
7,16,69,9708
7,16,70,9708
7,16,71,9708
7,16,72,9708
7,16,73,9708
7,16,74,9708
7,16,75,9708
7,16,76,9708
7,16,77,9708
7,16,78,9708
7,16,79,9708
7,16,80,9708
7,16,81,9708
7,16,82,9708
7,16,83,9708
7,16,84,9708
7,16,85,9708
7,16,86,9708
7,16,87,9708
7,16,88,9708
7,16,89,9708
7,16,90,9708
7,16,91,9708
7,16,92,9708
7,16,93,9708
7,16,94,9708
7,16,95,9708
7,16,96,9708
7,16,97,9708
7,16,98,9708
7,16,99,9708
7,16,100,9708
7,17,0,9568
7,17,1,9568
7,17,2,9568
7,17,3,9568
7,17,4,9568
7,17,5,9568
7,17,6,9568
7,17,7,9568
7,17,8,9568
7,17,9,9568
7,17,10,9568
7,17,11,9568
7,17,12,9568
7,17,13,9568
7,17,14,9568
7,17,15,9568
7,17,16,9568
7,17,17,9568
7,17,18,9568
7,17,19,9568
7,17,20,9568
7,17,21,9568
7,17,22,9568
7,17,23,9568
7,17,24,9568
7,17,25,9568
7,17,26,9568
7,17,27,9568
7,17,28,9568
7,17,29,9568
7,17,30,9568
7,17,31,9568
7,17,32,9568
7,17,33,9568
7,17,34,9568
7,17,35,9568
7,17,36,9568
7,17,37,9568
7,17,38,9568
7,17,39,9568
7,17,40,9568
7,17,41,9568
7,17,42,9568
7,17,43,9568
7,17,44,9568
7,17,45,9568
7,17,46,9568
7,17,47,9568
7,17,48,9568
7,17,49,9568
7,17,50,9568
7,17,51,9568
7,17,52,9568
7,17,53,9568
7,17,54,9568
7,17,55,9568
